,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
1864,PONTIAC Pursuit,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,22,31,25,7,yes,08
1865,PONTIAC Pursuit,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,22,32,26,8,yes,08
1866,PONTIAC Solstice,2.0,(4 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,26,21,6,no,08
1867,PONTIAC Solstice,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,19,28,22,6,no,08
1868,PONTIAC Solstice,2.0,(4 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,19,26,21,6,no,08
1869,PONTIAC Solstice,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,19,28,22,6,no,08
1870,PONTIAC Solstice,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,24,21,6,no,08
1871,PONTIAC Solstice,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,19,25,21,6,no,08
1872,PONTIAC Solstice,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,19,24,21,6,no,08
1873,PONTIAC Solstice,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,19,25,21,6,no,08
1874,PONTIAC Torrent,3.4,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,17,24,19,5,no,08
1875,PONTIAC Torrent,3.4,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,17,24,19,5,no,08
1876,PONTIAC Torrent,3.4,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,17,24,19,5,no,08
1877,PONTIAC Torrent,3.4,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,17,24,19,5,no,08
1878,PONTIAC Torrent,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
1879,PONTIAC Torrent,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
1880,PONTIAC Torrent,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
1881,PONTIAC Torrent,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
1882,PONTIAC Vibe,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,station wagon,7,25,31,27,8,yes,08
1883,PONTIAC Vibe,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,7,26,33,29,8,yes,08
1884,PONTIAC Vibe,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,station wagon,6,25,31,27,8,yes,08
1885,PONTIAC Vibe,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,26,33,29,8,yes,08
1886,PORSCHE 911 GT2,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,23,19,5,no,08
1887,PORSCHE 911 GT2,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,16,23,19,5,no,08
1888,PORSCHE 911 GT3,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,15,22,18,5,no,08
1889,PORSCHE 911 GT3,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,15,22,18,5,no,08
1890,PORSCHE 911 GT3 RS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,15,22,18,5,no,08
1891,PORSCHE 911 GT3 RS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,15,22,18,5,no,08
1892,PORSCHE 911 Turbo,3.6,(6 cyl),Auto-L5,4WD,Gasoline,FA,small car,6,15,23,18,5,no,08
1893,PORSCHE 911 Turbo,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,small car,6,16,23,18,5,no,08
1894,PORSCHE 911 Turbo,3.6,(6 cyl),Auto-L5,4WD,Gasoline,CA,small car,6,15,23,18,5,no,08
1895,PORSCHE 911 Turbo,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,small car,6,16,23,18,5,no,08
1896,PORSCHE 911 Turbo Cabriolet,3.6,(6 cyl),Auto-L5,4WD,Gasoline,FA,small car,6,15,23,18,5,no,08
1897,PORSCHE 911 Turbo Cabriolet,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,small car,6,15,24,18,5,no,08
1898,PORSCHE 911 Turbo Cabriolet,3.6,(6 cyl),Auto-L5,4WD,Gasoline,CA,small car,6,15,23,18,5,no,08
1899,PORSCHE 911 Turbo Cabriolet,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,small car,6,15,24,18,5,no,08
1900,PORSCHE Boxster,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,19,26,21,6,yes,08
1901,PORSCHE Boxster,2.7,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,19,28,22,6,yes,08
1902,PORSCHE Boxster,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,small car,7,20,29,23,7,yes,08
1903,PORSCHE Boxster,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,26,21,6,no,08
1904,PORSCHE Boxster,2.7,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,19,28,22,6,no,08
1905,PORSCHE Boxster,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,small car,6,20,29,23,7,yes,08
1906,PORSCHE Boxster S,3.4,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,18,25,21,6,yes,08
1907,PORSCHE Boxster S,3.4,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,18,26,21,6,yes,08
1908,PORSCHE Boxster S,3.4,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,18,25,21,6,no,08
1909,PORSCHE Boxster S,3.4,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,18,26,21,6,no,08
1910,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Auto-L5,4WD,Gasoline,FA,small car,6,17,24,19,5,no,08
1911,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,small car,6,17,25,20,6,no,08
1912,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,18,24,20,6,no,08
1913,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,18,26,21,6,no,08
1914,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Auto-L5,4WD,Gasoline,CA,small car,6,17,24,19,5,no,08
1915,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,small car,6,17,25,20,6,no,08
1916,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,18,24,20,6,no,08
1917,PORSCHE Carrera Cabriolet,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,18,26,21,6,no,08
1918,PORSCHE Carrera Coupe,3.6,(6 cyl),Auto-L5,4WD,Gasoline,FA,small car,6,17,24,19,5,no,08
1919,PORSCHE Carrera Coupe,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,small car,6,17,25,20,6,no,08
1920,PORSCHE Carrera Coupe,3.6,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,18,24,20,6,no,08
1921,PORSCHE Carrera Coupe,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,18,26,21,6,no,08
1922,PORSCHE Carrera Coupe,3.6,(6 cyl),Auto-L5,4WD,Gasoline,CA,small car,6,17,24,19,5,no,08
1923,PORSCHE Carrera Coupe,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,small car,6,17,25,20,6,no,08
1924,PORSCHE Carrera Coupe,3.6,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,18,24,20,6,no,08
1925,PORSCHE Carrera Coupe,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,18,26,21,6,no,08
1926,PORSCHE Carrera Targa,3.6,(6 cyl),Auto-L5,4WD,Gasoline,FA,small car,6,17,24,19,5,no,08
1927,PORSCHE Carrera Targa,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,small car,6,17,25,20,6,no,08
1928,PORSCHE Carrera Targa,3.6,(6 cyl),Auto-L5,4WD,Gasoline,CA,small car,6,17,24,19,5,no,08
1929,PORSCHE Carrera Targa,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,small car,6,17,25,20,6,no,08
1930,PORSCHE Cayenne,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,SUV,6,14,20,16,4,no,08
1931,PORSCHE Cayenne,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,14,20,16,4,no,08
1932,PORSCHE Cayenne,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,SUV,6,14,20,16,4,no,08
1933,PORSCHE Cayenne,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,14,20,16,4,no,08
1934,PORSCHE Cayenne GTS,4.8,,,4WD,Gasoline,CA,SUV,7,,,,,no,08
1935,PORSCHE Cayenne GTS,4.8,,,4WD,Gasoline,FA,SUV,6,,,,,no,08
1936,PORSCHE Cayenne S,4.8,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,7,13,19,15,3,no,08
1937,PORSCHE Cayenne S,4.8,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,13,19,15,3,no,08
1938,PORSCHE Cayenne Turbo,4.8,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,12,19,14,2,no,08
1939,PORSCHE Cayenne Turbo,4.8,,,4WD,Gasoline,FA,SUV,6,,,,,no,08
1940,PORSCHE Cayenne Turbo,4.8,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,12,19,14,2,no,08
1941,PORSCHE Cayenne Turbo,4.8,,,4WD,Gasoline,CA,SUV,6,,,,,no,08
1942,PORSCHE Cayman,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,19,26,21,6,yes,08
1943,PORSCHE Cayman,2.7,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,19,28,22,6,yes,08
1944,PORSCHE Cayman,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,small car,7,20,29,23,7,yes,08
1945,PORSCHE Cayman,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,26,21,6,no,08
1946,PORSCHE Cayman,2.7,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,19,28,22,6,no,08
1947,PORSCHE Cayman,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,small car,6,20,29,23,7,yes,08
1948,PORSCHE Cayman S,3.4,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,18,25,21,6,yes,08
1949,PORSCHE Cayman S,3.4,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,18,26,21,6,yes,08
1950,PORSCHE Cayman S,3.4,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,18,25,21,6,no,08
1951,PORSCHE Cayman S,3.4,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,18,26,21,6,no,08
1952,ROLLS-ROYCE Phantom,6.7,(12 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,13,19,15,3,no,08
1953,ROLLS-ROYCE Phantom,6.7,(12 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,13,19,15,3,no,08
1954,ROLLS-ROYCE Phantom,6.7,(12 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,13,19,15,3,no,08
1955,ROLLS-ROYCE Phantom,6.7,(12 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,13,19,15,3,no,08
1956,ROUSH Stage 3 F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,11,15,13,1,no,08
1957,ROUSH Stage 3 F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,7,11,15,13,1,no,08
1958,ROUSH Stage 3 F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,11,15,13,1,no,08
1959,ROUSH Stage 3 F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,pickup,7,11,15,13,1,no,08
1960,ROUSH Stage 3 Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,14,20,16,4,no,08
1961,ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,7,15,20,17,4,no,08
1962,ROUSH Stage 3 Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,14,20,16,4,no,08
1963,ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,small car,6,15,20,17,4,no,08
1964,SAAB 9-3 Convertible,2.0,(4 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,18,24,20,6,no,08
1965,SAAB 9-3 Convertible,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,18,27,22,6,no,08
1966,SAAB 9-3 Convertible,2.0,(4 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,18,24,20,6,no,08
1967,SAAB 9-3 Convertible,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,6,18,27,22,6,no,08
1968,SAAB 9-3 Convertible,2.8,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,15,24,18,5,no,08
1969,SAAB 9-3 Convertible,2.8,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,26,19,5,no,08
1970,SAAB 9-3 Convertible,2.8,(6 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,15,24,18,5,no,08
1971,SAAB 9-3 Convertible,2.8,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,16,26,19,5,no,08
1972,SAAB 9-3 Sport Sedan,2.0,(4 cyl),Auto-S5,2WD,Gasoline,FA,small car,6,19,26,21,6,no,08
1973,SAAB 9-3 Sport Sedan,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,small car,6,19,29,23,7,yes,08
1974,SAAB 9-3 Sport Sedan,2.0,(4 cyl),Auto-S5,2WD,Gasoline,CA,small car,6,19,26,21,6,no,08
1975,SAAB 9-3 Sport Sedan,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,small car,6,19,29,23,7,yes,08
1976,SAAB 9-3 Sport Sedan,2.8,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,15,24,18,5,no,08
1977,SAAB 9-3 Sport Sedan,2.8,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,26,19,5,no,08
1978,SAAB 9-3 Sport Sedan,2.8,(6 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,15,24,18,5,no,08
1979,SAAB 9-3 Sport Sedan,2.8,(6 cyl),Man-6,2WD,Gasoline,CA,small car,6,16,26,19,5,no,08
1980,SAAB 9-3 Sportcombi,2.0,(4 cyl),Auto-S5,2WD,Gasoline,FA,station wagon,6,18,24,20,6,no,08
1981,SAAB 9-3 Sportcombi,2.0,(4 cyl),Man-6,2WD,Gasoline,FA,station wagon,6,19,29,23,7,yes,08
1982,SAAB 9-3 Sportcombi,2.0,(4 cyl),Auto-S5,2WD,Gasoline,CA,station wagon,6,18,24,20,6,no,08
1983,SAAB 9-3 Sportcombi,2.0,(4 cyl),Man-6,2WD,Gasoline,CA,station wagon,6,19,29,23,7,yes,08
1984,SAAB 9-3 Sportcombi,2.8,(6 cyl),Auto-S6,2WD,Gasoline,FA,station wagon,6,15,24,18,5,no,08
1985,SAAB 9-3 Sportcombi,2.8,(6 cyl),Man-6,2WD,Gasoline,FA,station wagon,6,16,26,19,5,no,08
1986,SAAB 9-3 Sportcombi,2.8,(6 cyl),Auto-S6,2WD,Gasoline,CA,station wagon,6,15,24,18,5,no,08
1987,SAAB 9-3 Sportcombi,2.8,(6 cyl),Man-6,2WD,Gasoline,CA,station wagon,6,16,26,19,5,no,08
1988,SAAB 9-5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no,08
1989,SAAB 9-5,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,18,28,21,6,no,08
1990,SAAB 9-5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no,08
1991,SAAB 9-5,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,midsize car,6,18,28,21,6,no,08
1992,SAAB 9-5 Sportcombi,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,station wagon,6,17,26,20,6,no,08
1993,SAAB 9-5 Sportcombi,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,station wagon,6,18,28,21,6,no,08
1994,SAAB 9-5 Sportcombi,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,station wagon,6,17,26,20,6,no,08
1995,SAAB 9-5 Sportcombi,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,station wagon,6,18,28,21,6,no,08
1996,SAAB 9-7X,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,14,20,16,4,no,08
1997,SAAB 9-7X,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,13,19,16,4,no,08
1998,SAAB 9-7X,6.0,(8 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,12,16,13,1,no,08
1999,SAAB 9-7X,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,3,13,19,16,4,no,08
2000,SAAB 9-7X,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,3,12,16,13,1,no,08
2001,SALEEN S281,5.0,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,12,18,14,2,no,08
2002,SALEEN S281,5.0,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,12,18,14,2,no,08
2003,SALEEN S281,5.0,(8 cyl),Man-6,2WD,Gasoline,CA,small car,6,12,18,14,2,no,08
2004,SALEEN S281,5.0,(8 cyl),Man-6,2WD,Gasoline,CA,small car,6,12,18,14,2,no,08
2005,SATURN Aura,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,7,18,29,22,6,yes,08
2006,SATURN Aura,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,22,30,25,7,yes,08
2007,SATURN Aura,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,22,30,25,7,yes,08
2008,SATURN Aura,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,18,29,22,6,no,08
2009,SATURN Aura,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no,08
2010,SATURN Aura,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no,08
2011,SATURN Aura Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,24,32,27,8,yes,08
2012,SATURN Aura Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,24,32,27,8,yes,08
2013,SATURN Outlook,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
2014,SATURN Outlook,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no,08
2015,SATURN Outlook,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
2016,SATURN Outlook,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no,08
2017,SATURN Sky,2.0,(4 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,26,21,6,no,08
2018,SATURN Sky,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,19,28,22,6,no,08
2019,SATURN Sky,2.0,(4 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,19,26,21,6,no,08
2020,SATURN Sky,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,19,28,22,6,no,08
2021,SATURN Sky,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,24,21,6,no,08
2022,SATURN Sky,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,19,25,21,6,no,08
2023,SATURN Sky,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,19,24,21,6,no,08
2024,SATURN Sky,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,19,25,21,6,no,08
2025,SATURN Vue,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,19,26,22,6,yes,08
2026,SATURN Vue,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,19,26,22,6,no,08
2027,SATURN Vue,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,15,22,17,4,no,08
2028,SATURN Vue,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,15,22,17,4,no,08
2029,SATURN Vue,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,23,19,5,no,08
2030,SATURN Vue,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
2031,SATURN Vue,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no,08
2032,SATURN Vue,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no,08
2033,SATURN Vue,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,16,23,19,5,no,08
2034,SATURN Vue,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
2035,SATURN Vue,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no,08
2036,SATURN Vue,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no,08
2037,SATURN Vue Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,25,32,28,8,yes,08
2038,SHELBY Mustang GT,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,small car,6,15,22,17,4,no,08
2039,SHELBY Mustang GT,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,6,15,22,17,4,no,08
2040,SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,9.5,20,26,22,6,yes,08
2041,SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,9.5,20,27,22,6,yes,08
2042,SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,18,23,20,6,no,08
2043,SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,19,25,21,6,no,08
2044,SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,20,26,22,6,no,08
2045,SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,20,26,22,6,no,08
2046,SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,20,27,22,6,no,08
2047,SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,SUV,6,20,27,22,6,no,08
2048,SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,18,23,20,6,no,08
2049,SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,6,19,25,21,6,no,08
2050,SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,20,26,22,6,no,08
2051,SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,SUV,6,20,27,22,6,no,08
2052,SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,19,25,21,6,no,08
2053,SUBARU Impreza,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,small car,6,20,25,22,6,no,08
2054,SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,20,27,22,6,no,08
2055,SUBARU Impreza,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,small car,6,20,27,22,6,no,08
2056,SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,6,19,25,21,6,no,08
2057,SUBARU Impreza,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,small car,6,20,25,22,6,no,08
2058,SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,6,20,27,22,6,no,08
2059,SUBARU Impreza,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,small car,6,20,27,22,6,no,08
2060,SUBARU Impreza Wagon,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,station wagon,6,17,23,19,5,no,08
2061,SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,19,25,21,6,no,08
2062,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,25,22,6,no,08
2063,SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no,08
2064,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,station wagon,6,20,27,22,6,no,08
2065,SUBARU Impreza Wagon,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,station wagon,6,17,23,19,5,no,08
2066,SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,19,25,21,6,no,08
2067,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,25,22,6,no,08
2068,SUBARU Impreza Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no,08
2069,SUBARU Impreza Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,station wagon,6,20,27,22,6,no,08
2070,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,9.5,20,27,22,6,yes,08
2071,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,small car,9.5,20,27,22,6,yes,08
2072,SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,small car,6,17,24,20,6,no,08
2073,SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,small car,6,18,24,20,6,no,08
2074,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,19,25,21,6,no,08
2075,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,20,27,22,6,no,08
2076,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,small car,6,20,27,22,6,no,08
2077,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,small car,6,20,27,22,6,no,08
2078,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,small car,6,20,27,22,6,no,08
2079,SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,small car,6,17,24,20,6,no,08
2080,SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,small car,6,18,24,20,6,no,08
2081,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,6,19,25,21,6,no,08
2082,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,small car,6,20,27,22,6,no,08
2083,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,small car,6,20,27,22,6,no,08
2084,SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,FA,small car,6,17,24,20,6,no,08
